,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,label
0,0.0,tcp,80,OTH,0,0,0,0,0,0,0,0,0,100,0,1
1,0.001206,tcp,80,SHR,0,0,1,100,0,0,1,1,100,0,100,1
2,0.0,tcp,80,OTH,0,0,2,100,0,0,2,2,100,0,100,1
3,27.935698,tcp,22,SH,0,0,0,0,0,0,0,0,0,100,0,1
4,0.0,tcp,80,OTH,0,0,3,100,0,0,3,3,100,0,100,1
5,4.3e-05,tcp,80,SHR,0,272,4,100,0,0,4,4,100,0,100,1
6,0.0,tcp,80,OTH,0,0,5,100,0,0,5,5,100,0,100,0
7,0.0,tcp,80,OTH,0,0,6,100,0,0,6,6,100,0,100,0
8,0.929892,tcp,22,S0,2034,0,0,0,0,0,1,1,100,0,100,0
9,0.003777,tcp,80,SHR,0,476,7,100,0,0,7,7,100,0,100,1
10,0.0,tcp,80,OTH,0,0,3,100,0,0,8,8,100,0,100,1
11,4.2e-05,tcp,2375,REJ,0,0,0,0,0,0,2,0,0,100,0,1
12,60.011099,tcp,80,SHR,0,272,9,100,0,0,9,9,100,0,100,1
13,0.0,udp,1900,S0,0,0,0,0,0,0,3,0,0,100,0,1
14,0.0,icmp,3,OTH,0,0,0,0,0,0,0,0,0,100,0,1
15,0.0,tcp,80,OTH,0,0,0,0,0,0,10,10,100,0,100,1
16,0.0,tcp,80,OTH,0,0,1,100,0,0,11,11,100,0,100,1
17,75.01354,tcp,80,SHR,0,476,12,100,0,0,12,12,100,0,100,1
18,0.0,tcp,80,OTH,0,0,0,0,0,0,13,13,100,0,100,1
19,60.012684,tcp,80,SHR,0,272,4,100,0,0,14,14,100,0,100,1
20,0.0,tcp,80,OTH,0,0,0,0,0,0,15,15,100,0,100,1
21,0.0,tcp,80,OTH,0,0,1,100,0,0,16,16,100,0,100,1
22,75.015334,tcp,80,SHR,0,476,4,100,0,0,17,17,100,0,100,1
23,0.0,tcp,80,OTH,0,0,0,0,0,0,18,18,100,0,100,1
24,60.011901,tcp,80,SHR,0,272,4,100,0,0,19,19,100,0,100,1
25,0.0,tcp,80,OTH,0,0,0,0,0,0,20,20,100,0,100,1
26,0.0,tcp,80,OTH,0,0,1,100,0,0,21,21,100,0,100,1
27,0.0,tcp,80,OTH,0,0,2,100,0,0,22,22,100,0,100,1
28,60.011805,tcp,80,SHR,0,272,3,100,0,0,23,23,100,0,100,1
29,75.01397,tcp,80,SHR,0,476,6,100,0,0,24,24,100,0,100,1
30,0.0,tcp,80,OTH,0,0,0,0,0,0,25,25,100,0,100,1
31,7e-05,tcp,80,OTH,0,0,26,100,0,0,26,26,100,0,100,0
32,0.0,tcp,80,OTH,0,0,0,0,0,0,27,27,100,0,100,1
33,23.84624,tcp,80,SHR,0,2287,28,100,0,0,28,28,100,0,100,1
34,60.012908,tcp,80,SHR,0,272,0,0,0,0,29,29,100,0,100,1
35,6.974335,tcp,80,SHR,0,2783,30,100,0,0,30,30,100,0,100,1
36,0.0,tcp,80,OTH,0,0,0,0,0,0,31,31,100,0,100,1
37,75.013498,tcp,80,SHR,0,476,1,100,0,0,32,32,100,0,100,1
38,0.0,tcp,80,OTH,0,0,0,0,0,0,33,33,100,0,100,1
39,8.1e-05,tcp,80,OTH,0,0,5,100,0,0,34,34,100,0,100,0
40,0.0,tcp,80,OTH,0,0,0,0,0,0,35,35,100,0,100,1
41,60.01255,tcp,80,SHR,0,272,1,100,0,0,36,36,100,0,100,1
42,64.016109,tcp,80,SHR,0,2783,37,100,0,0,37,37,100,0,100,1
43,0.0,tcp,80,OTH,0,0,0,0,0,0,38,38,100,0,100,1
44,0.0,tcp,80,OTH,0,0,1,100,0,0,39,39,100,0,100,1
45,75.014508,tcp,80,SHR,0,476,2,100,0,0,40,40,100,0,100,1
46,5.1e-05,tcp,2083,REJ,0,0,0,0,0,0,4,0,0,100,0,1
47,6e-05,tcp,80,OTH,0,0,3,100,0,0,41,41,100,0,100,1
48,0.0,tcp,80,OTH,0,0,0,0,0,0,42,42,100,0,100,1
49,60.012491,tcp,80,SHR,0,272,1,100,0,0,43,43,100,0,100,1
50,64.015626,tcp,80,SHR,0,2783,6,100,0,0,44,44,100,0,100,1
51,0.0,tcp,80,OTH,0,0,0,0,0,0,45,45,100,0,100,1
52,0.0,tcp,80,OTH,0,0,1,100,0,0,46,46,100,0,100,1
53,75.013666,tcp,80,SHR,0,476,2,100,0,0,47,47,100,0,100,1
54,0.001128,tcp,80,OTH,0,0,3,100,0,0,48,48,100,0,100,1
55,0.0,tcp,80,OTH,0,0,0,0,0,0,49,49,100,0,100,1
56,60.012277,tcp,80,SHR,0,272,1,100,0,0,50,50,100,0,100,1
57,0.000517,udp,123,SHR,0,48,2,100,0,100,51,0,0,100,0,1
58,64.016578,tcp,80,SHR,0,2783,7,100,0,14,52,51,98,2,100,1
59,0.0,tcp,80,OTH,0,0,0,0,0,0,53,52,98,2,100,1
60,7e-05,tcp,80,OTH,0,0,1,100,0,0,54,53,98,2,100,1
61,0.0,tcp,80,OTH,0,0,0,0,0,0,55,54,98,2,100,1
62,0.0,tcp,80,OTH,0,0,1,100,0,0,56,55,98,2,100,1
63,60.012103,tcp,80,SHR,0,272,2,100,0,0,57,56,98,2,100,1
64,75.014228,tcp,80,SHR,0,476,3,100,0,0,58,57,98,2,100,1
65,64.013027,tcp,80,SHR,0,2783,6,100,0,0,59,58,98,2,100,1
66,0.0,udp,5060,S0,0,0,0,0,0,0,5,0,0,100,0,1
67,0.0,icmp,3,OTH,0,0,0,0,0,0,0,0,0,100,0,1
68,0.0,tcp,80,OTH,0,0,0,0,0,0,60,59,98,2,100,1
69,0.000101,tcp,80,OTH,0,0,1,100,0,0,61,60,98,2,100,1
70,0.0,tcp,80,OTH,0,0,0,0,0,0,62,61,98,2,100,1
71,60.012255,tcp,80,SHR,0,272,1,100,0,0,63,62,98,2,100,1
72,0.0,tcp,80,OTH,0,0,0,0,0,0,64,63,98,2,100,1
73,75.016213,tcp,80,SHR,0,476,3,100,0,0,65,64,98,2,100,1
74,64.013794,tcp,80,SHR,0,2783,6,100,0,0,66,65,98,2,100,1
75,0.0,tcp,80,OTH,0,0,0,0,0,0,67,66,98,2,100,1
76,7.3e-05,tcp,80,OTH,0,0,1,100,0,0,68,67,98,2,100,1
77,0.0,tcp,80,OTH,0,0,0,0,0,0,69,68,98,2,100,1
78,60.01268,tcp,80,SHR,0,272,1,100,0,0,70,69,98,2,100,1
79,0.33307,tcp,23,REJ,0,0,0,0,0,0,6,0,0,100,0,1
80,0.0,tcp,80,OTH,0,0,0,0,0,0,71,70,98,2,100,1
81,64.013718,tcp,80,SHR,0,2783,5,100,0,0,72,71,98,2,100,1
82,4.750192,tcp,22,S0,1255,0,0,0,0,0,7,2,28,72,50,1
83,75.012938,tcp,80,SHR,0,476,0,0,0,0,73,72,98,2,100,1
84,0.948009,tcp,22,SH,224,0,0,0,0,0,8,3,37,63,33,1
85,0.0,tcp,80,OTH,0,0,0,0,0,0,74,73,98,2,100,1
86,8.1e-05,tcp,80,OTH,0,0,2,100,0,0,75,74,98,2,100,1
87,0.0,tcp,80,OTH,0,0,0,0,0,0,76,75,98,2,100,1
88,60.012683,tcp,80,SHR,0,272,1,100,0,0,77,76,98,2,100,1
89,64.012826,tcp,80,SHR,0,2783,5,100,0,0,78,77,98,2,100,1
90,0.0,tcp,80,OTH,0,0,0,0,0,0,79,78,98,2,100,1
91,75.01388,tcp,80,SHR,0,476,1,100,0,0,80,79,98,2,100,1
92,0.0,udp,53413,S0,0,0,0,0,0,0,9,0,0,100,0,1
93,0.0,icmp,3,OTH,0,0,0,0,0,0,0,0,0,100,0,1
94,0.0,tcp,80,OTH,0,0,0,0,0,0,81,80,98,2,100,1
95,0.000101,tcp,80,OTH,0,0,3,100,0,0,82,81,98,2,100,1
96,0.0,tcp,80,OTH,0,0,0,0,0,0,83,82,98,2,100,1
97,60.012275,tcp,80,SHR,0,272,1,100,0,0,84,83,98,2,100,1
98,64.0151,tcp,80,SHR,0,2783,6,100,0,0,85,84,98,2,100,1
99,0.0,tcp,2525,OTH,0,0,0,0,0,0,0,0,0,100,0,1
100,0.0,tcp,2525,OTH,0,0,0,0,0,0,0,0,0,100,0,1
101,6.2e-05,tcp,80,OTH,0,0,0,0,0,0,85,84,98,2,100,1
102,0.0,tcp,80,OTH,0,0,0,0,0,0,85,84,98,2,100,1
103,0.0,tcp,80,OTH,0,0,1,100,0,0,85,84,98,2,100,1
104,0.0,tcp,80,OTH,0,0,2,100,0,0,86,85,98,2,100,1
105,60.011874,tcp,80,SHR,0,272,3,100,0,0,86,85,98,2,100,1
106,75.012879,tcp,80,SHR,0,476,4,100,0,0,86,85,98,2,100,1
107,0.002192,udp,53,SHR,0,67,0,0,0,0,86,0,0,100,0,1
108,0.00101,udp,53,SHR,0,95,1,100,0,0,86,1,1,99,100,1
109,0.004851,udp,53,SHR,0,229,2,100,0,0,87,2,2,98,100,1
110,0.00051,udp,53,SHR,0,229,3,100,0,0,87,3,3,97,100,1
111,0.26151,tcp,3307,REJ,0,0,0,0,0,0,8,0,0,100,0,1
112,0.033456,tcp,80,RSTOS0,0,0,0,0,0,0,8,0,0,100,0,1
113,4.1e-05,tcp,443,REJ,0,0,0,0,0,0,9,0,0,100,0,1
114,4.1e-05,tcp,443,REJ,0,0,1,0,100,0,9,1,11,89,0,1
115,0.271957,tcp,445,REJ,0,0,0,0,0,0,10,0,0,100,0,1
116,64.013389,tcp,80,SHR,0,2783,10,100,0,40,85,80,94,6,100,1
117,0.651034,tcp,8888,S0,1793,0,0,0,0,0,11,0,0,100,0,1
118,0.182765,tcp,8888,S0,898,0,1,0,0,0,12,1,8,92,0,1
119,4.350629,tcp,8888,S0,2044,0,2,0,0,0,13,2,15,85,0,1
120,4.355059,tcp,8888,S0,1892,0,3,0,0,0,14,3,21,79,0,1
121,0.194245,tcp,8888,S0,869,0,4,0,0,0,15,4,26,74,0,1
122,4.971955,tcp,8888,S0,1461,0,5,0,0,0,16,5,31,69,0,1
123,7.1e-05,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
124,0.0,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
125,60.013311,tcp,80,SHR,0,272,1,100,0,0,79,74,93,7,100,1
126,0.0,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
127,0.0,tcp,80,OTH,0,0,1,100,0,0,79,74,93,7,100,1
128,75.013547,tcp,80,SHR,0,476,4,100,0,0,79,74,93,7,100,1
129,64.017032,tcp,80,SHR,0,2783,6,100,0,0,79,74,93,7,100,1
130,0.00113,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
131,0.0,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
132,60.012495,tcp,80,SHR,0,272,1,100,0,0,79,74,93,7,100,1
133,0.0,tcp,80,OTH,0,0,0,0,0,0,79,74,93,7,100,1
134,0.0,tcp,80,OTH,0,0,1,100,0,0,79,74,93,7,100,1
135,75.01349,tcp,80,SHR,0,476,4,100,0,0,79,74,93,7,100,1
136,116.035749,tcp,8888,SH,713,0,0,0,0,0,17,6,35,65,0,1
137,116.037324,tcp,8888,SH,657,0,1,100,0,0,18,7,38,62,14,1
138,116.0386,tcp,8888,SH,714,0,2,100,0,0,19,8,42,58,25,1
139,116.037267,tcp,8888,SH,714,0,3,100,0,0,20,9,45,55,33,1
140,64.015929,tcp,80,SHR,0,2783,6,100,0,0,75,70,93,7,100,1
141,0.001066,tcp,80,OTH,0,0,0,0,0,0,75,70,93,7,100,1
142,0.0,tcp,80,OTH,0,0,0,0,0,0,75,70,93,7,100,1
143,60.011882,tcp,80,SHR,0,272,1,100,0,0,75,70,93,7,100,1
144,0.0,tcp,80,OTH,0,0,0,0,0,0,75,70,93,7,100,1
145,0.09711,tcp,8888,S0,637,0,0,0,0,0,21,10,47,53,40,1
146,0.283587,tcp,8888,S0,637,0,1,0,0,0,22,11,50,50,36,1
147,0.098259,tcp,8888,S0,652,0,2,0,0,0,22,12,54,46,33,1
148,0.099192,tcp,8888,S0,637,0,3,0,0,0,23,13,56,44,30,1
149,4.756064,tcp,8888,S0,1337,0,4,0,0,0,24,14,58,42,28,1
150,167.310351,tcp,8888,RSTOS0,95458,0,5,0,0,0,25,15,60,40,26,1
151,0.0,tcp,80,OTH,0,0,0,0,0,0,70,65,92,8,100,1
152,75.013165,tcp,80,SHR,0,476,1,100,0,0,70,65,92,8,100,1
153,64.014331,tcp,80,SHR,0,2783,6,100,0,0,70,65,92,8,100,1
154,0.001299,tcp,80,OTH,0,0,0,0,0,0,70,65,92,8,100,1
155,0.0,tcp,80,OTH,0,0,0,0,0,0,70,65,92,8,100,1
156,60.012806,tcp,80,SHR,0,272,1,100,0,0,70,65,92,8,100,1
157,0.0,tcp,80,OTH,0,0,0,0,0,0,70,65,92,8,100,1
158,0.650641,tcp,58722,SH,5569,0,0,0,0,0,26,0,0,100,0,1
159,0.662397,tcp,42534,SH,5569,0,0,0,0,0,27,0,0,100,0,1
160,6.7e-05,tcp,80,OTH,0,0,3,100,0,0,68,64,94,6,100,1
161,0.0,tcp,80,OTH,0,0,0,0,0,0,68,64,94,6,100,1
162,0.0,tcp,80,OTH,0,0,1,100,0,0,68,64,94,6,100,1
163,64.013166,tcp,80,SHR,0,2783,7,100,0,0,68,64,94,6,100,1
164,60.012766,tcp,80,SHR,0,272,0,0,0,0,68,64,94,6,100,1
165,75.013232,tcp,80,SHR,0,476,1,100,0,0,68,64,94,6,100,1
166,0.0,tcp,80,OTH,0,0,0,0,0,0,68,64,94,6,100,1
167,1.628715,tcp,8888,S0,1468,0,0,0,0,0,27,16,59,41,31,1
168,112.465838,tcp,8888,RSTOS0,25985,0,1,0,0,0,28,17,60,40,29,1
169,112.369152,tcp,8888,RSTOS0,11807,565615,2,50,0,0,29,18,62,38,33,1
170,273.019311,tcp,8888,RSTOS0,15825,0,3,66,0,0,30,19,63,37,36,1
171,115.649576,tcp,8888,SH,638,0,0,0,0,0,31,20,64,36,40,1
172,6.4e-05,tcp,80,OTH,0,0,3,100,0,0,65,61,93,7,100,1
173,0.0,tcp,80,OTH,0,0,0,0,0,0,65,61,93,7,100,1
174,60.012605,tcp,80,SHR,0,272,1,100,0,0,65,61,93,7,100,1
175,64.01353,tcp,80,SHR,0,2783,6,100,0,0,65,61,93,7,100,1
176,0.0,tcp,80,OTH,0,0,0,0,0,0,65,61,93,7,100,1
177,75.02364,tcp,80,SHR,0,476,1,100,0,0,65,61,93,7,100,1
178,0.097927,tcp,8888,S0,779,0,0,0,0,0,32,21,65,35,42,1
179,0.115026,tcp,8888,S0,728,0,1,0,0,0,33,22,66,34,40,1
180,0.047104,tcp,8888,S0,0,0,2,0,0,0,33,23,69,31,39,1
181,31.614632,tcp,8888,SH,152,0,3,0,0,0,34,24,70,30,37,1
182,0.0,tcp,80,OTH,0,0,0,0,0,0,62,58,93,7,100,1
183,0.68465,tcp,8888,SH,0,0,4,25,0,0,34,25,73,27,40,1
184,137.685081,tcp,8888,SH,30,0,5,40,0,0,35,26,74,26,42,1
185,171.124959,tcp,8888,SH,11211,0,6,50,0,0,35,27,77,23,44,1
186,0.04831,tcp,8888,SH,0,0,0,0,0,0,36,28,77,23,46,1
187,0.048363,tcp,8888,SH,0,0,1,100,0,0,37,29,78,22,48,1
188,5.2e-05,tcp,8888,REJ,0,0,2,100,0,0,38,30,78,22,50,1
189,8.5e-05,tcp,8888,REJ,0,0,3,66,33,0,39,31,79,21,48,1
190,4.7e-05,tcp,8888,REJ,0,0,4,50,50,0,40,32,80,20,46,0
191,5.5e-05,tcp,8888,REJ,0,0,5,40,60,0,41,33,80,20,45,0
192,5.6e-05,tcp,8888,REJ,0,0,6,33,66,0,42,34,80,20,44,0
193,5.2e-05,tcp,8888,REJ,0,0,7,28,71,0,42,35,83,17,42,0
194,0.0,tcp,80,OTH,0,0,0,0,0,0,0,0,0,100,0,1
195,5.7e-05,tcp,8888,REJ,0,0,8,25,75,0,43,36,83,17,41,0
196,5e-05,tcp,8888,REJ,0,0,9,22,77,0,44,37,84,16,40,0
197,0.403224,udp,53,SHR,0,174,0,0,0,0,52,4,7,93,100,1
198,9.447368,tcp,80,SHR,0,18116158,1,100,0,0,1,1,100,0,100,1
199,7e-05,tcp,80,OTH,0,0,4,100,0,25,51,46,90,10,100,0
200,0.0,tcp,80,OTH,0,0,0,0,0,0,52,47,90,10,100,1
201,5e-05,tcp,8888,REJ,0,0,0,0,0,0,45,38,84,16,39,1
202,5.7e-05,tcp,8888,REJ,0,0,1,0,100,0,46,39,84,16,38,1
203,60.012772,tcp,80,SHR,0,272,1,100,0,0,51,46,90,10,100,1
204,64.012494,tcp,80,SHR,0,2783,7,100,0,14,51,46,90,10,100,1
205,0.0,tcp,80,OTH,0,0,0,0,0,0,51,46,90,10,100,1
206,0.0,tcp,80,OTH,0,0,1,100,0,0,51,46,90,10,100,1
207,5.8e-05,tcp,8888,REJ,0,0,0,0,0,0,47,40,85,15,37,1
208,5.1e-05,tcp,8888,REJ,0,0,1,0,100,0,48,41,85,15,36,1
209,75.013516,tcp,80,SHR,0,476,2,100,0,0,49,46,93,7,100,1
210,0.0,udp,1900,S0,0,0,0,0,0,0,49,0,0,100,0,0
211,0.0,icmp,3,OTH,0,0,0,0,0,0,0,0,0,100,0,1
212,4.8e-05,tcp,9000,REJ,0,0,0,0,0,0,49,0,0,100,0,1
213,3.9e-05,tcp,8888,REJ,0,0,0,0,0,0,49,42,85,15,35,1
214,9e-06,tcp,8888,REJ,0,0,1,0,100,0,49,43,87,13,34,1
215,4.6e-05,tcp,8888,REJ,0,0,2,0,100,0,49,44,89,11,34,1
216,7e-06,tcp,8888,REJ,0,0,3,0,100,0,49,45,91,9,33,1
217,8e-06,tcp,8888,REJ,0,0,4,0,100,0,50,46,92,8,32,0
218,8e-06,tcp,8888,REJ,0,0,5,0,100,0,50,46,92,8,32,0
219,3.5e-05,tcp,8888,REJ,0,0,6,0,100,0,50,46,92,8,32,0
220,8e-06,tcp,8888,REJ,0,0,7,0,100,0,50,46,92,8,32,0
221,7.3e-05,tcp,80,OTH,0,0,3,100,0,0,47,46,97,3,100,1
222,0.0,tcp,80,OTH,0,0,0,0,0,0,48,47,97,3,100,1
223,60.013259,tcp,80,SHR,0,272,1,100,0,0,49,48,97,3,100,1
224,64.015675,tcp,80,SHR,0,2783,6,100,0,0,49,48,97,3,100,1
225,0.0,tcp,80,OTH,0,0,0,0,0,0,49,48,97,3,100,1
226,4.5e-05,tcp,8888,REJ,0,0,0,0,0,0,48,44,91,9,34,1
227,4.1e-05,tcp,8888,REJ,0,0,1,0,100,0,49,45,91,9,33,1
228,0.0,tcp,80,OTH,0,0,1,100,0,0,47,46,97,3,100,1
229,6.1e-05,tcp,2095,REJ,0,0,0,0,0,0,50,0,0,100,0,1
230,75.013621,tcp,80,SHR,0,476,2,100,0,0,46,45,97,3,100,1
231,0.000296,tcp,80,OTH,0,0,3,100,0,0,46,45,97,3,100,1
232,0.0,tcp,80,OTH,0,0,0,0,0,0,46,45,97,3,100,1
233,60.01159,tcp,80,SHR,0,272,1,100,0,0,46,45,97,3,100,1
234,0.258067,tcp,5038,REJ,0,0,0,0,0,0,51,0,0,100,0,1
235,64.013812,tcp,80,SHR,0,2783,6,100,0,0,45,44,97,3,100,1
236,0.0,tcp,80,OTH,0,0,0,0,0,0,2,2,100,0,100,1
237,0.0,tcp,80,OTH,0,0,0,0,0,0,45,44,97,3,100,1
238,0.001336,udp,53,SHR,0,174,1,100,0,100,46,1,2,98,100,1
239,4.966678,tcp,80,SHR,0,2145157,1,100,0,0,3,3,100,0,100,1
240,0.271027,tcp,3389,REJ,0,0,0,0,0,0,48,0,0,100,0,1
241,7.6e-05,tcp,80,OTH,0,0,2,100,0,50,46,44,95,5,100,1
242,0.0,tcp,80,OTH,0,0,0,0,0,0,46,44,95,5,100,1
243,0.0,tcp,80,OTH,0,0,1,100,0,0,46,44,95,5,100,1
244,5e-05,tcp,23,REJ,0,0,0,0,0,0,49,0,0,100,0,1
245,60.011354,tcp,80,SHR,0,272,2,100,0,0,45,43,95,5,100,1
246,75.013975,tcp,80,SHR,0,476,3,100,0,0,46,44,95,5,100,1
247,64.013169,tcp,80,SHR,0,2783,7,100,0,14,47,45,95,5,100,1
248,0.0,tcp,80,OTH,0,0,0,0,0,0,48,46,95,5,100,1
249,6e-05,tcp,80,OTH,0,0,1,100,0,0,49,47,95,5,100,1
250,0.0,tcp,80,OTH,0,0,0,0,0,0,50,48,96,4,100,1
251,4.7e-05,tcp,8443,REJ,0,0,0,0,0,0,44,0,0,100,0,1
252,60.013078,tcp,80,SHR,0,272,1,100,0,0,50,48,96,4,100,1
253,3.5e-05,tcp,8443,REJ,0,0,0,0,0,0,45,1,2,98,0,1
254,3.6e-05,tcp,8443,REJ,0,0,1,0,100,0,46,2,4,96,0,1
255,0.0,tcp,80,OTH,0,0,0,0,0,0,48,46,95,5,100,1
256,75.013968,tcp,80,SHR,0,476,3,100,0,0,48,46,95,5,100,1
257,64.013715,tcp,80,SHR,0,2783,6,100,0,0,48,46,95,5,100,1
258,0.0,tcp,80,OTH,0,0,0,0,0,0,4,4,100,0,100,1
259,0.001364,udp,53,SHR,0,174,0,0,0,0,48,2,4,96,100,1
260,0.0,tcp,80,OTH,0,0,1,100,0,100,49,46,93,7,100,1
261,0.000645,udp,123,SHR,0,48,2,100,0,100,49,0,0,100,0,1
262,6.9e-05,tcp,80,OTH,0,0,3,100,0,66,49,45,91,9,100,1
263,0.0,tcp,80,OTH,0,0,0,0,0,0,49,45,91,9,100,1
264,60.01289,tcp,80,SHR,0,272,1,100,0,0,49,45,91,9,100,1
265,40.542128,tcp,80,SHR,0,11235113,0,0,0,0,5,5,100,0,100,1
266,64.015666,tcp,80,SHR,0,2783,6,100,0,33,48,44,91,9,100,1
267,0.0,tcp,80,OTH,0,0,0,0,0,0,48,44,91,9,100,1
268,75.013909,tcp,80,SHR,0,476,1,100,0,0,49,45,91,9,100,1
269,0.0,tcp,80,OTH,0,0,0,0,0,0,50,46,92,8,100,1
270,7.6e-05,tcp,80,OTH,0,0,3,100,0,0,51,47,92,8,100,1
271,0.0,tcp,80,OTH,0,0,0,0,0,0,52,48,92,8,100,1
272,0.0,udp,1900,S0,0,0,0,0,0,0,40,1,2,98,0,0
273,0.0,icmp,3,OTH,0,0,0,0,0,0,0,0,0,100,0,1
274,60.01195,tcp,80,SHR,0,272,1,100,0,0,51,47,92,8,100,1
275,0.0,tcp,80,OTH,0,0,0,0,0,0,6,6,100,0,100,1
276,0.001112,udp,53,SHR,0,174,0,0,0,0,50,3,6,94,100,1
277,64.017331,tcp,80,SHR,0,2783,7,100,0,14,50,45,90,10,100,1
278,5.680086,tcp,80,SHR,0,1409289,0,0,0,0,7,7,100,0,100,1
279,0.257308,tcp,80,RSTOS0,0,0,0,0,0,0,40,0,0,100,0,0
280,5.5e-05,tcp,5006,REJ,0,0,0,0,0,0,40,0,0,100,0,1
281,4.6e-05,tcp,2323,REJ,0,0,0,0,0,0,40,0,0,100,0,1
282,0.0,tcp,80,OTH,0,0,0,0,0,0,50,45,90,10,100,1
283,75.013761,tcp,80,SHR,0,476,1,100,0,0,50,45,90,10,100,1
284,0.0,tcp,80,OTH,0,0,0,0,0,0,51,46,90,10,100,1
285,7.6e-05,tcp,80,OTH,0,0,3,100,0,0,52,47,90,10,100,1
286,0.0,tcp,80,OTH,0,0,0,0,0,0,53,48,90,10,100,1
287,60.012163,tcp,80,SHR,0,272,1,100,0,0,54,49,90,10,100,1
288,0.212033,tcp,8888,S0,1441,0,0,0,0,0,35,22,62,38,0,1
289,0.10081,tcp,8888,S0,714,0,1,0,0,0,35,22,62,38,0,1
290,0.049083,tcp,8888,S0,0,0,2,0,0,0,35,22,62,38,0,1
291,0.048839,tcp,8888,SH,0,0,3,0,0,0,35,22,62,38,0,1
292,64.015034,tcp,80,SHR,0,2783,6,100,0,0,55,50,90,10,100,1
293,6.6e-05,tcp,80,OTH,0,0,0,0,0,0,56,51,91,9,100,1
294,0.0,tcp,80,OTH,0,0,0,0,0,0,57,52,91,9,100,1
295,0.0,tcp,80,OTH,0,0,1,100,0,0,58,53,91,9,100,1
296,0.0,tcp,80,OTH,0,0,2,100,0,0,59,54,91,9,100,1
297,60.012026,tcp,80,SHR,0,272,3,100,0,0,60,55,91,9,100,1
298,75.014097,tcp,80,SHR,0,476,4,100,0,0,60,56,93,7,100,1
299,4.9e-05,tcp,23,REJ,0,0,0,0,0,0,31,1,3,97,0,1
300,8.2e-05,tcp,23,REJ,0,0,0,0,0,0,32,2,6,94,0,1
301,64.013986,tcp,80,SHR,0,2783,6,100,0,0,59,55,93,7,100,1
302,0.000237,tcp,80,OTH,0,0,0,0,0,0,60,56,93,7,100,1
303,0.0,tcp,80,OTH,0,0,0,0,0,0,61,57,93,7,100,1
304,60.014133,tcp,80,SHR,0,272,1,100,0,0,61,57,93,7,100,1
305,0.0,tcp,80,OTH,0,0,0,0,0,0,61,57,93,7,100,1
306,0.099475,tcp,8888,S0,713,0,0,0,0,0,31,16,51,49,6,1
307,0.200678,tcp,8888,S0,1442,0,1,0,0,0,32,17,53,47,5,1
308,0.044917,tcp,8888,S0,0,0,2,0,0,0,32,17,53,47,5,0
309,0.047486,tcp,8888,SH,0,0,3,0,0,0,32,17,53,47,5,0
310,0.255994,tcp,8888,S0,1494,0,4,25,0,0,33,18,54,46,11,1
311,0.116952,tcp,8888,S0,690,0,5,20,0,0,33,19,57,43,10,1
312,0.149204,tcp,8888,S0,701,0,6,16,0,0,34,20,58,42,10,1
313,2.173895,tcp,8888,S0,1462,0,7,14,0,0,34,21,61,39,9,1
314,0.0,tcp,80,OTH,0,0,1,100,0,0,59,55,93,7,100,1
315,2.589009,tcp,8888,RSTOS0,1907,0,8,12,0,0,33,20,60,40,10,1
316,75.012792,tcp,80,SHR,0,476,4,100,0,0,60,56,93,7,100,1
317,64.017625,tcp,80,SHR,0,2783,6,100,0,0,61,57,93,7,100,1
318,0.000101,tcp,80,OTH,0,0,0,0,0,0,62,58,93,7,100,1
319,0.0,tcp,80,OTH,0,0,0,0,0,0,63,59,93,7,100,1
320,60.01141,tcp,80,SHR,0,272,1,100,0,0,64,60,93,7,100,1
321,0.0,tcp,80,OTH,0,0,0,0,0,0,65,61,93,7,100,1
322,0.0,tcp,80,OTH,0,0,1,100,0,0,65,61,93,7,100,1
323,4.4e-05,tcp,80,RSTO,0,0,0,0,0,0,0,0,0,100,0,1
324,75.013416,tcp,80,SHR,0,476,4,100,0,0,64,60,93,7,100,1
325,64.014204,tcp,80,SHR,0,2783,6,100,0,0,64,60,93,7,100,1
326,6.7e-05,tcp,80,OTH,0,0,0,0,0,0,64,60,93,7,100,1
327,0.0,tcp,80,OTH,0,0,0,0,0,0,65,61,93,7,100,1
328,60.01138,tcp,80,SHR,0,272,1,100,0,0,66,62,93,7,100,1
329,0.0,tcp,80,OTH,0,0,0,0,0,0,66,62,93,7,100,1
330,122.75857,tcp,8888,SH,6600,0,0,0,0,0,25,13,52,48,23,1
331,4.9e-05,tcp,23,REJ,0,0,0,0,0,0,26,3,11,89,0,1
332,0.0,tcp,80,OTH,0,0,0,0,0,0,65,61,93,7,100,1
333,4.5e-05,tcp,23,REJ,0,0,0,0,0,0,27,4,14,86,0,1
334,75.01438,tcp,80,SHR,0,476,1,100,0,0,64,60,93,7,100,1
335,64.014183,tcp,80,SHR,0,2783,6,100,0,0,65,61,93,7,100,1
